time,field_value,field_friendly_name
2025-09-03T13:54:38.372142Z,0.0,arousal
2025-09-03T13:54:38.382704Z,3.0,atmosphere
2025-09-03T13:54:38.394812Z,1.0,channel
2025-09-03T13:54:38.404894Z,131.0,cognitiveHighLowBalance
2025-09-03T13:54:38.416382Z,30.0,concentration
2025-09-03T13:54:38.428220Z,0.0,dissatisfied
2025-09-03T13:54:38.438961Z,55.0,emotionBalance
2025-09-03T13:54:38.450417Z,183.0,emotionCognitiveRatio
2025-09-03T13:54:38.461982Z,11.0,emotionEnergyBalance
2025-09-03T13:54:38.477049Z,11.0,energy
2025-09-03T13:54:38.489922Z,30.0,excitement
2025-09-03T13:54:38.502110Z,12.0,extremeEmotion
2025-09-03T13:54:38.514426Z,84.0,finalRiskLevel
2025-09-03T13:54:38.529710Z,18.0,hesitation
2025-09-03T13:54:38.541825Z,0.0,imagination
2025-09-03T13:54:38.552486Z,22.0,index
2025-09-03T13:54:38.563636Z,0.0,joy
2025-09-03T13:54:38.575895Z,0.0,mentalEffort
2025-09-03T13:54:38.586052Z,108.0,offlineLVA-cognitiveStress
2025-09-03T13:54:38.598750Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:38.613667Z,92.0,offlineLVA-emotionStress
2025-09-03T13:54:38.625530Z,30.0,offlineLVA-frgStress
2025-09-03T13:54:38.636334Z,100.0,offlineLVA-globalStress
2025-09-03T13:54:38.648144Z,65.0,offlineLVA-riskProbability
2025-09-03T13:54:38.660531Z,145.0,offlineLVA-riskStress
2025-09-03T13:54:38.673699Z,64.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:38.684906Z,13.0,offlineLVA-value
2025-09-03T13:54:38.698849Z,13.0,onlineLVA
2025-09-03T13:54:38.710046Z,1455.0,overallCognitiveActivity
2025-09-03T13:54:38.721202Z,4.0,oz1
2025-09-03T13:54:38.731600Z,3.0,oz2
2025-09-03T13:54:38.744004Z,94.0,risk1
2025-09-03T13:54:38.755641Z,84.0,risk2
2025-09-03T13:54:38.766733Z,194.0,riskOZ
2025-09-03T13:54:38.777860Z,0.0,sad
2025-09-03T13:54:38.788833Z,4.0,stress
2025-09-03T13:54:38.800358Z,16.0,uncertainty
2025-09-03T13:54:38.817349Z,0.0,uneasy
2025-09-03T13:54:38.829940Z,12.0,voiceEnergy
2025-09-03T13:54:38.840729Z,7.0,EDP-Anticipation
2025-09-03T13:54:38.851608Z,93.0,EDP-Concentrated
2025-09-03T13:54:38.862773Z,54.0,EDP-Confident
2025-09-03T13:54:38.877589Z,35.0,EDP-Distress
2025-09-03T13:54:38.889427Z,76.0,EDP-Emotional
2025-09-03T13:54:38.901243Z,71.0,EDP-Energetic
2025-09-03T13:54:38.914741Z,59.0,EDP-Hesitation
2025-09-03T13:54:38.925979Z,1.0,EDP-Passionate
2025-09-03T13:54:38.937413Z,33.0,EDP-Stressful
2025-09-03T13:54:38.949346Z,18.0,EDP-Thoughtful
2025-09-03T13:54:38.961110Z,1.0,EDP-Uneasy
2025-09-03T13:54:38.972226Z,39.0,EmotionPlayer-Aggression
2025-09-03T13:54:38.983757Z,70.0,EmotionPlayer-Energy
2025-09-03T13:54:38.995928Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:39.007186Z,255.0,EmotionPlayer-Risk
2025-09-03T13:54:39.020254Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:39.031528Z,114.0,EmotionPlayer-Stress
2025-09-03T13:54:39.042611Z,8.0,JQ
2025-09-03T13:54:39.053883Z,36.0,JQcl
2025-09-03T13:54:39.067132Z,145.0,LVA-CognitiveStress
2025-09-03T13:54:39.078029Z,84.0,LVA-EmotionStress
2025-09-03T13:54:39.088133Z,300.0,LVA-EnergyStress
2025-09-03T13:54:39.097400Z,49.0,LVA-GlobalStress
2025-09-03T13:54:39.105912Z,47.0,LVA-MentalEffort
2025-09-03T13:54:39.116546Z,129.0,LVA-SOSStress
2025-09-03T13:54:39.127591Z,119.0,LVARiskStress
2025-09-03T13:54:39.136736Z,120.0,SOS
2025-09-03T13:54:39.146609Z,639.0,VOL1
2025-09-03T13:54:39.156721Z,63.0,VOL2
2025-09-03T13:54:39.167526Z,13.0,aggression
2025-09-03T13:54:39.178464Z,0.0,anticipation
2025-09-03T13:54:39.190340Z,0.0,arousal
2025-09-03T13:54:39.201373Z,4.0,atmosphere
2025-09-03T13:54:39.214075Z,0.0,channel
2025-09-03T13:54:39.225362Z,97.0,cognitiveHighLowBalance
2025-09-03T13:54:39.237086Z,27.0,concentration
2025-09-03T13:54:39.248504Z,0.0,dissatisfied
2025-09-03T13:54:39.261722Z,70.0,emotionBalance
2025-09-03T13:54:39.272354Z,258.0,emotionCognitiveRatio
2025-09-03T13:54:39.283538Z,5.0,emotionEnergyBalance
2025-09-03T13:54:39.294886Z,23.0,energy
2025-09-03T13:54:39.306374Z,30.0,excitement
2025-09-03T13:54:39.317167Z,16.0,extremeEmotion
2025-09-03T13:54:39.329995Z,98.0,finalRiskLevel
2025-09-03T13:54:39.340257Z,23.0,hesitation
2025-09-03T13:54:39.351165Z,0.0,imagination
2025-09-03T13:54:39.362298Z,23.0,index
2025-09-03T13:54:39.373730Z,0.0,joy
2025-09-03T13:54:39.384584Z,0.0,mentalEffort
2025-09-03T13:54:39.395480Z,147.0,offlineLVA-cognitiveStress
2025-09-03T13:54:39.407014Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:39.418217Z,91.0,offlineLVA-emotionStress
2025-09-03T13:54:39.430832Z,59.0,offlineLVA-frgStress
2025-09-03T13:54:39.442309Z,73.0,offlineLVA-globalStress
2025-09-03T13:54:39.453803Z,70.0,offlineLVA-riskProbability
2025-09-03T13:54:39.465255Z,125.0,offlineLVA-riskStress
2025-09-03T13:54:39.477336Z,56.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:39.489828Z,13.0,offlineLVA-value
2025-09-03T13:54:39.501149Z,13.0,onlineLVA
2025-09-03T13:54:39.512140Z,1363.0,overallCognitiveActivity
2025-09-03T13:54:39.523374Z,4.0,oz1
2025-09-03T13:54:39.535070Z,4.0,oz2
2025-09-03T13:54:39.546052Z,119.0,risk1
2025-09-03T13:54:39.557756Z,98.0,risk2
2025-09-03T13:54:39.569310Z,255.0,riskOZ
2025-09-03T13:54:39.580248Z,0.0,sad
2025-09-03T13:54:39.591513Z,0.0,stress
2025-09-03T13:54:39.602984Z,12.0,uncertainty
2025-09-03T13:54:39.615892Z,0.0,uneasy
2025-09-03T13:54:39.627139Z,12.0,voiceEnergy
2025-09-03T13:54:39.638397Z,7.0,EDP-Anticipation
2025-09-03T13:54:39.649839Z,93.0,EDP-Concentrated
2025-09-03T13:54:39.662204Z,53.0,EDP-Confident
2025-09-03T13:54:39.673325Z,34.0,EDP-Distress
2025-09-03T13:54:39.685017Z,76.0,EDP-Emotional
2025-09-03T13:54:39.695767Z,74.0,EDP-Energetic
2025-09-03T13:54:39.707818Z,59.0,EDP-Hesitation
2025-09-03T13:54:39.718909Z,1.0,EDP-Passionate
2025-09-03T13:54:39.731127Z,33.0,EDP-Stressful
2025-09-03T13:54:39.742713Z,18.0,EDP-Thoughtful
2025-09-03T13:54:39.754151Z,1.0,EDP-Uneasy
2025-09-03T13:54:39.765319Z,39.0,EmotionPlayer-Aggression
2025-09-03T13:54:39.778105Z,72.0,EmotionPlayer-Energy
2025-09-03T13:54:39.790898Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:39.801853Z,255.0,EmotionPlayer-Risk
2025-09-03T13:54:39.816637Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:39.828389Z,115.0,EmotionPlayer-Stress
2025-09-03T13:54:39.840111Z,8.0,JQ
2025-09-03T13:54:39.851393Z,36.0,JQcl
2025-09-03T13:54:39.863519Z,144.0,LVA-CognitiveStress
2025-09-03T13:54:39.874847Z,84.0,LVA-EmotionStress
2025-09-03T13:54:39.885922Z,300.0,LVA-EnergyStress
2025-09-03T13:54:39.897749Z,49.0,LVA-GlobalStress
2025-09-03T13:54:39.908983Z,47.0,LVA-MentalEffort
2025-09-03T13:54:39.919851Z,127.0,LVA-SOSStress
2025-09-03T13:54:39.931897Z,119.0,LVARiskStress
2025-09-03T13:54:39.943158Z,120.0,SOS
2025-09-03T13:54:39.954012Z,639.0,VOL1
2025-09-03T13:54:39.965443Z,63.0,VOL2
2025-09-03T13:54:39.976150Z,13.0,aggression
2025-09-03T13:54:39.986928Z,0.0,anticipation
2025-09-03T13:54:40.002584Z,0.0,arousal
2025-09-03T13:54:40.014255Z,4.0,atmosphere
2025-09-03T13:54:40.025197Z,1.0,channel
2025-09-03T13:54:40.036276Z,97.0,cognitiveHighLowBalance
2025-09-03T13:54:40.048084Z,27.0,concentration
2025-09-03T13:54:40.059158Z,0.0,dissatisfied
2025-09-03T13:54:40.073109Z,70.0,emotionBalance
2025-09-03T13:54:40.083967Z,254.0,emotionCognitiveRatio
2025-09-03T13:54:40.095907Z,5.0,emotionEnergyBalance
2025-09-03T13:54:40.107717Z,24.0,energy
2025-09-03T13:54:40.120955Z,30.0,excitement
2025-09-03T13:54:40.135887Z,16.0,extremeEmotion
2025-09-03T13:54:40.152764Z,98.0,finalRiskLevel
2025-09-03T13:54:40.168235Z,23.0,hesitation
2025-09-03T13:54:40.182631Z,0.0,imagination
2025-09-03T13:54:40.196284Z,24.0,index
2025-09-03T13:54:40.209952Z,0.0,joy
2025-09-03T13:54:40.223283Z,0.0,mentalEffort
2025-09-03T13:54:40.237194Z,148.0,offlineLVA-cognitiveStress
2025-09-03T13:54:40.253109Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:40.267987Z,92.0,offlineLVA-emotionStress
2025-09-03T13:54:40.283950Z,59.0,offlineLVA-frgStress
2025-09-03T13:54:40.296920Z,78.0,offlineLVA-globalStress
2025-09-03T13:54:40.310836Z,71.0,offlineLVA-riskProbability
2025-09-03T13:54:40.323801Z,127.0,offlineLVA-riskStress
2025-09-03T13:54:40.337967Z,56.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:40.352958Z,13.0,offlineLVA-value
2025-09-03T13:54:40.366681Z,13.0,onlineLVA
2025-09-03T13:54:40.382510Z,1346.0,overallCognitiveActivity
2025-09-03T13:54:40.398420Z,4.0,oz1
2025-09-03T13:54:40.412220Z,4.0,oz2
2025-09-03T13:54:40.425303Z,119.0,risk1
2025-09-03T13:54:40.438140Z,98.0,risk2
2025-09-03T13:54:40.452337Z,255.0,riskOZ
2025-09-03T13:54:40.467333Z,0.0,sad
2025-09-03T13:54:40.484358Z,0.0,stress
2025-09-03T13:54:40.498080Z,12.0,uncertainty
2025-09-03T13:54:40.510690Z,0.0,uneasy
2025-09-03T13:54:40.524088Z,12.0,voiceEnergy
2025-09-03T13:54:40.538087Z,4.0,EDP-Anticipation
2025-09-03T13:54:40.552748Z,97.0,EDP-Concentrated
2025-09-03T13:54:40.570083Z,40.0,EDP-Confident
2025-09-03T13:54:40.584403Z,49.0,EDP-Distress
2025-09-03T13:54:40.597328Z,81.0,EDP-Emotional
2025-09-03T13:54:40.613712Z,77.0,EDP-Energetic
2025-09-03T13:54:40.632352Z,47.0,EDP-Hesitation
2025-09-03T13:54:40.642537Z,1.0,EDP-Passionate
2025-09-03T13:54:40.652648Z,77.0,EDP-Stressful
2025-09-03T13:54:40.660866Z,24.0,EDP-Thoughtful
2025-09-03T13:54:40.669816Z,1.0,EDP-Uneasy
2025-09-03T13:54:40.679701Z,29.0,EmotionPlayer-Aggression
2025-09-03T13:54:40.688682Z,92.0,EmotionPlayer-Energy
2025-09-03T13:54:40.698644Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:40.708469Z,255.0,EmotionPlayer-Risk
2025-09-03T13:54:40.718859Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:40.732438Z,139.0,EmotionPlayer-Stress
2025-09-03T13:54:40.745372Z,46.0,JQ
2025-09-03T13:54:40.757277Z,39.0,JQcl
2025-09-03T13:54:40.769890Z,102.0,LVA-CognitiveStress
2025-09-03T13:54:40.783266Z,86.0,LVA-EmotionStress
2025-09-03T13:54:40.795192Z,238.0,LVA-EnergyStress
2025-09-03T13:54:40.807138Z,137.0,LVA-GlobalStress
2025-09-03T13:54:40.820250Z,77.0,LVA-MentalEffort
2025-09-03T13:54:40.837438Z,95.0,LVA-SOSStress
2025-09-03T13:54:40.850054Z,115.0,LVARiskStress
2025-09-03T13:54:40.862247Z,92.0,SOS
2025-09-03T13:54:40.875911Z,634.0,VOL1
2025-09-03T13:54:40.887737Z,63.0,VOL2
2025-09-03T13:54:40.899418Z,0.0,aggression
2025-09-03T13:54:40.913601Z,0.0,anticipation
2025-09-03T13:54:40.925348Z,0.0,arousal
2025-09-03T13:54:40.937610Z,9.0,atmosphere
2025-09-03T13:54:40.952096Z,0.0,channel
2025-09-03T13:54:40.963327Z,120.0,cognitiveHighLowBalance
2025-09-03T13:54:40.972106Z,30.0,concentration
2025-09-03T13:54:40.981572Z,0.0,dissatisfied
2025-09-03T13:54:40.990042Z,43.0,emotionBalance
2025-09-03T13:54:41.000399Z,154.0,emotionCognitiveRatio
2025-09-03T13:54:41.009917Z,6.0,emotionEnergyBalance
2025-09-03T13:54:41.020061Z,20.0,energy
2025-09-03T13:54:41.029857Z,30.0,excitement
2025-09-03T13:54:41.040271Z,16.0,extremeEmotion
2025-09-03T13:54:41.051127Z,91.0,finalRiskLevel
2025-09-03T13:54:41.062656Z,17.0,hesitation
2025-09-03T13:54:41.072506Z,6.0,imagination
2025-09-03T13:54:41.083795Z,25.0,index
2025-09-03T13:54:41.093042Z,0.0,joy
2025-09-03T13:54:41.104236Z,2.0,mentalEffort
2025-09-03T13:54:41.115353Z,103.0,offlineLVA-cognitiveStress
2025-09-03T13:54:41.129547Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:41.142744Z,91.0,offlineLVA-emotionStress
2025-09-03T13:54:41.152020Z,30.0,offlineLVA-frgStress
2025-09-03T13:54:41.160932Z,188.0,offlineLVA-globalStress
2025-09-03T13:54:41.169922Z,66.0,offlineLVA-riskProbability
2025-09-03T13:54:41.180123Z,154.0,offlineLVA-riskStress
2025-09-03T13:54:41.189142Z,85.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:41.198524Z,13.0,offlineLVA-value
2025-09-03T13:54:41.208837Z,13.0,onlineLVA
2025-09-03T13:54:41.219437Z,1497.0,overallCognitiveActivity
2025-09-03T13:54:41.231282Z,4.0,oz1
2025-09-03T13:54:41.243804Z,3.0,oz2
2025-09-03T13:54:41.255440Z,115.0,risk1
2025-09-03T13:54:41.269199Z,91.0,risk2
2025-09-03T13:54:41.281352Z,194.0,riskOZ
2025-09-03T13:54:41.294244Z,0.0,sad
2025-09-03T13:54:41.307512Z,18.0,stress
2025-09-03T13:54:41.322230Z,17.0,uncertainty
2025-09-03T13:54:41.340298Z,0.0,uneasy
2025-09-03T13:54:41.352817Z,12.0,voiceEnergy
2025-09-03T13:54:41.366002Z,4.0,EDP-Anticipation
2025-09-03T13:54:41.377892Z,97.0,EDP-Concentrated
2025-09-03T13:54:41.390630Z,40.0,EDP-Confident
2025-09-03T13:54:41.408674Z,48.0,EDP-Distress
2025-09-03T13:54:41.420687Z,81.0,EDP-Emotional
2025-09-03T13:54:41.433392Z,78.0,EDP-Energetic
2025-09-03T13:54:41.446200Z,47.0,EDP-Hesitation
2025-09-03T13:54:41.458417Z,1.0,EDP-Passionate
2025-09-03T13:54:41.470756Z,77.0,EDP-Stressful
2025-09-03T13:54:41.486004Z,24.0,EDP-Thoughtful
2025-09-03T13:54:41.498470Z,1.0,EDP-Uneasy
2025-09-03T13:54:41.510520Z,29.0,EmotionPlayer-Aggression
2025-09-03T13:54:41.522909Z,94.0,EmotionPlayer-Energy
2025-09-03T13:54:41.539884Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:41.552049Z,255.0,EmotionPlayer-Risk
2025-09-03T13:54:41.563754Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:41.577906Z,140.0,EmotionPlayer-Stress
2025-09-03T13:54:41.590302Z,45.0,JQ
2025-09-03T13:54:41.602610Z,38.0,JQcl
2025-09-03T13:54:41.614622Z,102.0,LVA-CognitiveStress
2025-09-03T13:54:41.626938Z,86.0,LVA-EmotionStress
2025-09-03T13:54:41.639325Z,239.0,LVA-EnergyStress
2025-09-03T13:54:41.654933Z,134.0,LVA-GlobalStress
2025-09-03T13:54:41.669783Z,77.0,LVA-MentalEffort
2025-09-03T13:54:41.688796Z,94.0,LVA-SOSStress
2025-09-03T13:54:41.700541Z,114.0,LVARiskStress
2025-09-03T13:54:41.710525Z,92.0,SOS
2025-09-03T13:54:41.724269Z,634.0,VOL1
2025-09-03T13:54:41.732680Z,64.0,VOL2
2025-09-03T13:54:41.741667Z,0.0,aggression
2025-09-03T13:54:41.750592Z,0.0,anticipation
2025-09-03T13:54:41.759768Z,0.0,arousal
2025-09-03T13:54:41.769853Z,9.0,atmosphere
2025-09-03T13:54:41.778787Z,1.0,channel
2025-09-03T13:54:41.787404Z,120.0,cognitiveHighLowBalance
2025-09-03T13:54:41.796457Z,30.0,concentration
2025-09-03T13:54:41.805688Z,0.0,dissatisfied
2025-09-03T13:54:41.813949Z,43.0,emotionBalance
2025-09-03T13:54:41.822945Z,155.0,emotionCognitiveRatio
2025-09-03T13:54:41.831384Z,6.0,emotionEnergyBalance
2025-09-03T13:54:41.840710Z,20.0,energy
2025-09-03T13:54:41.850175Z,30.0,excitement
2025-09-03T13:54:41.858733Z,16.0,extremeEmotion
2025-09-03T13:54:41.868233Z,91.0,finalRiskLevel
2025-09-03T13:54:41.878144Z,17.0,hesitation
2025-09-03T13:54:41.886859Z,6.0,imagination
2025-09-03T13:54:41.896207Z,26.0,index
2025-09-03T13:54:41.904921Z,0.0,joy
2025-09-03T13:54:41.914273Z,2.0,mentalEffort
2025-09-03T13:54:41.923565Z,104.0,offlineLVA-cognitiveStress
2025-09-03T13:54:41.933850Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:41.944637Z,92.0,offlineLVA-emotionStress
2025-09-03T13:54:41.955708Z,30.0,offlineLVA-frgStress
2025-09-03T13:54:41.966319Z,171.0,offlineLVA-globalStress
2025-09-03T13:54:41.977535Z,62.0,offlineLVA-riskProbability
2025-09-03T13:54:41.987280Z,152.0,offlineLVA-riskStress
2025-09-03T13:54:41.997958Z,85.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:42.008227Z,13.0,offlineLVA-value
2025-09-03T13:54:42.018607Z,13.0,onlineLVA
2025-09-03T13:54:42.028800Z,1493.0,overallCognitiveActivity
2025-09-03T13:54:42.039377Z,4.0,oz1
2025-09-03T13:54:42.049635Z,3.0,oz2
2025-09-03T13:54:42.060069Z,114.0,risk1
2025-09-03T13:54:42.070942Z,91.0,risk2
2025-09-03T13:54:42.082020Z,194.0,riskOZ
2025-09-03T13:54:42.091724Z,0.0,sad
2025-09-03T13:54:42.101801Z,18.0,stress
2025-09-03T13:54:42.110380Z,17.0,uncertainty
2025-09-03T13:54:42.119608Z,0.0,uneasy
2025-09-03T13:54:42.128080Z,12.0,voiceEnergy
2025-09-03T13:54:42.137328Z,8.0,EDP-Anticipation
2025-09-03T13:54:42.147174Z,87.0,EDP-Concentrated
2025-09-03T13:54:42.156364Z,18.0,EDP-Confident
2025-09-03T13:54:42.167461Z,17.0,EDP-Distress
2025-09-03T13:54:42.181031Z,52.0,EDP-Emotional
2025-09-03T13:54:42.190415Z,33.0,EDP-Energetic
2025-09-03T13:54:42.201733Z,36.0,EDP-Hesitation
2025-09-03T13:54:42.213074Z,1.0,EDP-Passionate
2025-09-03T13:54:42.222611Z,69.0,EDP-Stressful
2025-09-03T13:54:42.231630Z,30.0,EDP-Thoughtful
2025-09-03T13:54:42.240242Z,1.0,EDP-Uneasy
2025-09-03T13:54:42.248834Z,21.0,EmotionPlayer-Aggression
2025-09-03T13:54:42.257858Z,75.0,EmotionPlayer-Energy
2025-09-03T13:54:42.267911Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:42.277605Z,127.0,EmotionPlayer-Risk
2025-09-03T13:54:42.287653Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:42.297321Z,128.0,EmotionPlayer-Stress
2025-09-03T13:54:42.307214Z,26.0,JQ
2025-09-03T13:54:42.317135Z,60.0,JQcl
2025-09-03T13:54:42.326604Z,90.0,LVA-CognitiveStress
2025-09-03T13:54:42.337301Z,102.0,LVA-EmotionStress
2025-09-03T13:54:42.347400Z,72.0,LVA-EnergyStress
2025-09-03T13:54:42.357950Z,87.0,LVA-GlobalStress
2025-09-03T13:54:42.366381Z,86.0,LVA-MentalEffort
2025-09-03T13:54:42.375678Z,84.0,LVA-SOSStress
2025-09-03T13:54:42.384839Z,97.0,LVARiskStress
2025-09-03T13:54:42.393533Z,81.0,SOS
2025-09-03T13:54:42.403165Z,745.0,VOL1
2025-09-03T13:54:42.411874Z,64.0,VOL2
2025-09-03T13:54:42.421697Z,0.0,aggression
2025-09-03T13:54:42.431721Z,0.0,anticipation
2025-09-03T13:54:42.441857Z,0.0,arousal
2025-09-03T13:54:42.452676Z,2.0,atmosphere
2025-09-03T13:54:42.463107Z,0.0,channel
2025-09-03T13:54:42.473065Z,100.0,cognitiveHighLowBalance
2025-09-03T13:54:42.484261Z,23.0,concentration
2025-09-03T13:54:42.495475Z,0.0,dissatisfied
2025-09-03T13:54:42.507029Z,30.0,emotionBalance
2025-09-03T13:54:42.517906Z,66.0,emotionCognitiveRatio
2025-09-03T13:54:42.527708Z,21.0,emotionEnergyBalance
2025-09-03T13:54:42.538074Z,3.0,energy
2025-09-03T13:54:42.549352Z,17.0,excitement
2025-09-03T13:54:42.560131Z,3.0,extremeEmotion
2025-09-03T13:54:42.570127Z,14.0,finalRiskLevel
2025-09-03T13:54:42.581713Z,15.0,hesitation
2025-09-03T13:54:42.591594Z,2.0,imagination
2025-09-03T13:54:42.602790Z,27.0,index
2025-09-03T13:54:42.613091Z,0.0,joy
2025-09-03T13:54:42.623219Z,4.0,mentalEffort
2025-09-03T13:54:42.633281Z,90.0,offlineLVA-cognitiveStress
2025-09-03T13:54:42.644219Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:42.653998Z,101.0,offlineLVA-emotionStress
2025-09-03T13:54:42.665112Z,62.0,offlineLVA-frgStress
2025-09-03T13:54:42.675558Z,128.0,offlineLVA-globalStress
2025-09-03T13:54:42.686282Z,5.0,offlineLVA-riskProbability
2025-09-03T13:54:42.697006Z,104.0,offlineLVA-riskStress
2025-09-03T13:54:42.709125Z,92.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:42.720061Z,7.0,offlineLVA-value
2025-09-03T13:54:42.731728Z,7.0,onlineLVA
2025-09-03T13:54:42.741860Z,1064.0,overallCognitiveActivity
2025-09-03T13:54:42.755890Z,1.0,oz1
2025-09-03T13:54:42.766307Z,2.0,oz2
2025-09-03T13:54:42.776878Z,97.0,risk1
2025-09-03T13:54:42.789967Z,14.0,risk2
2025-09-03T13:54:42.803158Z,40.0,riskOZ
2025-09-03T13:54:42.813897Z,0.0,sad
2025-09-03T13:54:42.824972Z,8.0,stress
2025-09-03T13:54:42.836036Z,23.0,uncertainty
2025-09-03T13:54:42.847120Z,0.0,uneasy
2025-09-03T13:54:42.858448Z,14.0,voiceEnergy
2025-09-03T13:54:42.870557Z,8.0,EDP-Anticipation
2025-09-03T13:54:42.882015Z,87.0,EDP-Concentrated
2025-09-03T13:54:42.892503Z,18.0,EDP-Confident
2025-09-03T13:54:42.903451Z,16.0,EDP-Distress
2025-09-03T13:54:42.914219Z,52.0,EDP-Emotional
2025-09-03T13:54:42.925560Z,34.0,EDP-Energetic
2025-09-03T13:54:42.936794Z,36.0,EDP-Hesitation
2025-09-03T13:54:42.947921Z,1.0,EDP-Passionate
2025-09-03T13:54:42.957923Z,69.0,EDP-Stressful
2025-09-03T13:54:42.969000Z,30.0,EDP-Thoughtful
2025-09-03T13:54:42.979838Z,1.0,EDP-Uneasy
2025-09-03T13:54:42.990779Z,21.0,EmotionPlayer-Aggression
2025-09-03T13:54:43.001199Z,76.0,EmotionPlayer-Energy
2025-09-03T13:54:43.012445Z,0.0,EmotionPlayer-Joy
2025-09-03T13:54:43.023942Z,127.0,EmotionPlayer-Risk
2025-09-03T13:54:43.034572Z,0.0,EmotionPlayer-Sad
2025-09-03T13:54:43.045914Z,129.0,EmotionPlayer-Stress
2025-09-03T13:54:43.057034Z,26.0,JQ
2025-09-03T13:54:43.067411Z,61.0,JQcl
2025-09-03T13:54:43.078012Z,90.0,LVA-CognitiveStress
2025-09-03T13:54:43.089004Z,102.0,LVA-EmotionStress
2025-09-03T13:54:43.101700Z,72.0,LVA-EnergyStress
2025-09-03T13:54:43.113245Z,88.0,LVA-GlobalStress
2025-09-03T13:54:43.124549Z,86.0,LVA-MentalEffort
2025-09-03T13:54:43.135691Z,84.0,LVA-SOSStress
2025-09-03T13:54:43.146298Z,97.0,LVARiskStress
2025-09-03T13:54:43.157749Z,81.0,SOS
2025-09-03T13:54:43.168909Z,745.0,VOL1
2025-09-03T13:54:43.179033Z,64.0,VOL2
2025-09-03T13:54:43.189160Z,0.0,aggression
2025-09-03T13:54:43.200352Z,0.0,anticipation
2025-09-03T13:54:43.211303Z,0.0,arousal
2025-09-03T13:54:43.224084Z,2.0,atmosphere
2025-09-03T13:54:43.234385Z,1.0,channel
2025-09-03T13:54:43.245442Z,100.0,cognitiveHighLowBalance
2025-09-03T13:54:43.256771Z,23.0,concentration
2025-09-03T13:54:43.267275Z,0.0,dissatisfied
2025-09-03T13:54:43.277567Z,30.0,emotionBalance
2025-09-03T13:54:43.288807Z,66.0,emotionCognitiveRatio
2025-09-03T13:54:43.300006Z,21.0,emotionEnergyBalance
2025-09-03T13:54:43.311624Z,3.0,energy
2025-09-03T13:54:43.322073Z,17.0,excitement
2025-09-03T13:54:43.333201Z,3.0,extremeEmotion
2025-09-03T13:54:43.344022Z,14.0,finalRiskLevel
2025-09-03T13:54:43.355779Z,15.0,hesitation
2025-09-03T13:54:43.367318Z,2.0,imagination
2025-09-03T13:54:43.377931Z,28.0,index
2025-09-03T13:54:43.387882Z,0.0,joy
2025-09-03T13:54:43.399583Z,4.0,mentalEffort
2025-09-03T13:54:43.411358Z,90.0,offlineLVA-cognitiveStress
2025-09-03T13:54:43.422414Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:54:43.433813Z,101.0,offlineLVA-emotionStress
2025-09-03T13:54:43.444874Z,62.0,offlineLVA-frgStress
2025-09-03T13:54:43.456313Z,123.0,offlineLVA-globalStress
2025-09-03T13:54:43.466794Z,5.0,offlineLVA-riskProbability
2025-09-03T13:54:43.477338Z,104.0,offlineLVA-riskStress
2025-09-03T13:54:43.487182Z,92.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:54:43.497862Z,7.0,offlineLVA-value
2025-09-03T13:54:43.510654Z,7.0,onlineLVA
2025-09-03T13:54:43.521522Z,1064.0,overallCognitiveActivity
2025-09-03T13:54:43.532986Z,1.0,oz1
2025-09-03T13:54:43.543173Z,2.0,oz2
2025-09-03T13:54:43.553969Z,97.0,risk1
2025-09-03T13:54:43.564180Z,14.0,risk2
2025-09-03T13:54:43.573940Z,40.0,riskOZ
2025-09-03T13:54:43.584318Z,0.0,sad
2025-09-03T13:54:43.595355Z,8.0,stress
2025-09-03T13:54:43.605718Z,23.0,uncertainty
2025-09-03T13:54:43.616507Z,0.0,uneasy
2025-09-03T13:54:43.626892Z,14.0,voiceEnergy
2025-09-03T13:54:43.640147Z,3.0,EDP-Anticipation
2025-09-03T13:54:43.650902Z,87.0,EDP-Concentrated
