time,state,topic
2025-11-08T16:45:44.874166Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:45:44.874198Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:45:44.976123Z,99984.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:45:45.081263Z,100789.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:45:45.193346Z,72.0,PM1/sensor/steinel_voc/state
2025-11-08T16:45:45.540709Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T16:45:46.311487Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T16:45:54.788056Z,232.96,PM1/sensor/steinel_lux/state
2025-11-08T16:45:54.885093Z,9.8,PM1/sensor/steinel_dptmp/state
2025-11-08T16:45:54.885305Z,36.5,PM1/sensor/steinel_hih/state
2025-11-08T16:45:54.986639Z,100789.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:45:55.101078Z,74.0,PM1/sensor/steinel_voc/state
2025-11-08T16:45:57.890520Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:04.788287Z,241.92,PM1/sensor/steinel_lux/state
2025-11-08T16:46:04.884961Z,25.76,PM1/sensor/steinel_tmp/state
2025-11-08T16:46:04.884982Z,9.77,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:05.005908Z,100789.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:05.108265Z,77.0,PM1/sensor/steinel_voc/state
2025-11-08T16:46:06.855446Z,146.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:08.049488Z,140.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:11.695950Z,146.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:14.263529Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:14.774551Z,234.88,PM1/sensor/steinel_lux/state
2025-11-08T16:46:14.870871Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:46:14.870923Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:14.967032Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:46:15.066721Z,100789.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:15.975508Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:24.869338Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:24.966014Z,100789.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:25.085032Z,80.0,PM1/sensor/steinel_voc/state
2025-11-08T16:46:25.085059Z,232.96,PM1/sensor/steinel_lux/state
2025-11-08T16:46:30.814731Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:34.457031Z,31.22,PM1/sensor/ee_hih/state
2025-11-08T16:46:34.792499Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:46:34.792527Z,9.77,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:35.020503Z,100789.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:35.020568Z,78.0,PM1/sensor/steinel_voc/state
2025-11-08T16:46:35.123448Z,236.96,PM1/sensor/steinel_lux/state
2025-11-08T16:46:35.223669Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:35.731831Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:38.186328Z,6134.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:46:44.810049Z,213.92,PM1/sensor/steinel_lux/state
2025-11-08T16:46:44.810103Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:46:44.911259Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:45.012879Z,99985.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:46:45.012906Z,100790.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:46.774091Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:50.486362Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:51.642271Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:46:54.787353Z,25.78,PM1/sensor/steinel_tmp/state
2025-11-08T16:46:54.787401Z,9.78,PM1/sensor/steinel_dptmp/state
2025-11-08T16:46:54.885682Z,36.5,PM1/sensor/steinel_hih/state
2025-11-08T16:46:54.885774Z,99984.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:46:54.991909Z,100789.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:46:55.094117Z,232.96,PM1/sensor/steinel_lux/state
2025-11-08T16:47:04.798917Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:47:04.798940Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:04.912976Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:47:04.912997Z,99985.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:47:04.913040Z,100790.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:05.021867Z,244.96,PM1/sensor/steinel_lux/state
2025-11-08T16:47:05.577292Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:07.017249Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:14.829938Z,204.0,PM1/sensor/steinel_lux/state
2025-11-08T16:47:14.830059Z,25.78,PM1/sensor/steinel_tmp/state
2025-11-08T16:47:14.830090Z,9.73,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:14.933232Z,99984.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:47:15.039854Z,100789.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:15.040050Z,79.0,PM1/sensor/steinel_voc/state
2025-11-08T16:47:15.357385Z,138.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:16.384200Z,132.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:16.909603Z,126.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:17.321870Z,120.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:19.391542Z,126.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:20.106471Z,132.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:21.298127Z,138.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:22.205638Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:24.727512Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:47:24.841472Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:24.841491Z,99985.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:47:24.956066Z,100790.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:24.956252Z,78.0,PM1/sensor/steinel_voc/state
2025-11-08T16:47:25.084584Z,213.92,PM1/sensor/steinel_lux/state
2025-11-08T16:47:26.144537Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:32.909812Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:34.406884Z,31.12,PM1/sensor/ee_hih/state
2025-11-08T16:47:34.698239Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:47:34.806303Z,9.78,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:34.932457Z,100790.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:35.034753Z,77.0,PM1/sensor/steinel_voc/state
2025-11-08T16:47:35.035236Z,208.96,PM1/sensor/steinel_lux/state
2025-11-08T16:47:35.137845Z,138.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:38.321455Z,6136.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:47:39.385171Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:42.425221Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:44.750760Z,242.88,PM1/sensor/steinel_lux/state
2025-11-08T16:47:44.750867Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:47:44.852399Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:44.953255Z,100790.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:47.221621Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:47.812366Z,138.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:51.649305Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:52.129571Z,154.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:52.665567Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:47:54.784796Z,9.8,PM1/sensor/steinel_dptmp/state
2025-11-08T16:47:54.784852Z,36.5,PM1/sensor/steinel_hih/state
2025-11-08T16:47:54.897028Z,100790.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:47:55.010643Z,76.0,PM1/sensor/steinel_voc/state
2025-11-08T16:47:55.010720Z,248.96,PM1/sensor/steinel_lux/state
2025-11-08T16:48:04.778748Z,9.79,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:04.888809Z,100790.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:48:04.987774Z,77.0,PM1/sensor/steinel_voc/state
2025-11-08T16:48:04.987803Z,246.88,PM1/sensor/steinel_lux/state
2025-11-08T16:48:06.445846Z,168.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:14.224076Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:14.741408Z,232.0,PM1/sensor/steinel_lux/state
2025-11-08T16:48:14.837612Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:48:14.837640Z,9.82,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:14.946370Z,99986.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:48:15.054756Z,100791.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:48:15.717089Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:24.196435Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:24.751773Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:48:24.751820Z,9.79,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:24.848795Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:48:24.848834Z,100790.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:48:24.957710Z,76.0,PM1/sensor/steinel_voc/state
2025-11-08T16:48:24.957796Z,244.96,PM1/sensor/steinel_lux/state
2025-11-08T16:48:34.289027Z,30.98,PM1/sensor/ee_hih/state
2025-11-08T16:48:34.723955Z,9.83,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:34.723985Z,36.5,PM1/sensor/steinel_hih/state
2025-11-08T16:48:34.969142Z,75.0,PM1/sensor/steinel_voc/state
2025-11-08T16:48:34.969161Z,256.96,PM1/sensor/steinel_lux/state
2025-11-08T16:48:38.125901Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:38.416935Z,6137.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:48:38.722406Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:39.656543Z,144.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:44.791579Z,233.92,PM1/sensor/steinel_lux/state
2025-11-08T16:48:44.791656Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:48:44.791682Z,9.82,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:45.005230Z,100791.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:48:45.110353Z,74.0,PM1/sensor/steinel_voc/state
2025-11-08T16:48:46.026462Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:46.740518Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:48:54.797994Z,9.78,PM1/sensor/steinel_dptmp/state
2025-11-08T16:48:54.798037Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:48:54.894061Z,73.0,PM1/sensor/steinel_voc/state
2025-11-08T16:48:54.988556Z,252.0,PM1/sensor/steinel_lux/state
2025-11-08T16:48:57.106772Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:49:04.726016Z,25.8,PM1/sensor/steinel_tmp/state
2025-11-08T16:49:04.726041Z,9.71,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:04.726093Z,36.3,PM1/sensor/steinel_hih/state
2025-11-08T16:49:04.845919Z,100791.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:49:04.946229Z,72.0,PM1/sensor/steinel_voc/state
2025-11-08T16:49:04.946245Z,264.96,PM1/sensor/steinel_lux/state
2025-11-08T16:49:05.250980Z,168.96,PM1/sensor/ee_lux/state
2025-11-08T16:49:14.749863Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:14.845215Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:49:14.940831Z,71.0,PM1/sensor/steinel_voc/state
2025-11-08T16:49:20.206149Z,172.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:24.354676Z,165.92,PM1/sensor/ee_lux/state
2025-11-08T16:49:24.692730Z,25.78,PM1/sensor/steinel_tmp/state
2025-11-08T16:49:24.692777Z,9.74,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:24.810170Z,99987.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:49:24.810193Z,100792.1,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:49:24.913731Z,72.0,PM1/sensor/steinel_voc/state
2025-11-08T16:49:25.018503Z,245.92,PM1/sensor/steinel_lux/state
2025-11-08T16:49:35.280013Z,31.12,PM1/sensor/ee_hih/state
2025-11-08T16:49:35.280059Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:49:35.280086Z,9.73,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:35.280233Z,36.3,PM1/sensor/steinel_hih/state
2025-11-08T16:49:35.280276Z,100792.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:49:35.280485Z,75.0,PM1/sensor/steinel_voc/state
2025-11-08T16:49:35.280499Z,250.88,PM1/sensor/steinel_lux/state
2025-11-08T16:49:38.554799Z,6140.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:49:39.303845Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:40.646296Z,158.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:41.446683Z,152.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:44.506154Z,158.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:44.711331Z,246.88,PM1/sensor/steinel_lux/state
2025-11-08T16:49:44.711392Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:49:44.806019Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:44.912099Z,100791.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:49:45.016364Z,78.0,PM1/sensor/steinel_voc/state
2025-11-08T16:49:47.921190Z,152.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:48.709148Z,146.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:50.151735Z,152.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:50.658530Z,158.0,PM1/sensor/ee_lux/state
2025-11-08T16:49:54.695148Z,250.88,PM1/sensor/steinel_lux/state
2025-11-08T16:49:54.695184Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:49:54.804137Z,9.73,PM1/sensor/steinel_dptmp/state
2025-11-08T16:49:54.919016Z,100792.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:49:57.143164Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:04.619655Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:50:04.723044Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:04.820224Z,100791.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:50:04.924230Z,81.0,PM1/sensor/steinel_voc/state
2025-11-08T16:50:04.924256Z,248.0,PM1/sensor/steinel_lux/state
2025-11-08T16:50:12.044178Z,168.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:14.624342Z,253.92,PM1/sensor/steinel_lux/state
2025-11-08T16:50:14.732197Z,9.71,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:14.841153Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:50:14.945464Z,82.0,PM1/sensor/steinel_voc/state
2025-11-08T16:50:15.455744Z,162.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:23.618204Z,156.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:24.590557Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:50:24.686228Z,9.77,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:24.686334Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:50:24.789543Z,99988.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:50:24.789601Z,100793.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:50:24.891285Z,236.96,PM1/sensor/steinel_lux/state
2025-11-08T16:50:30.787715Z,150.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:34.129307Z,30.76,PM1/sensor/ee_hih/state
2025-11-08T16:50:34.688316Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:50:34.688698Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:34.688722Z,36.3,PM1/sensor/steinel_hih/state
2025-11-08T16:50:34.807299Z,100792.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:50:34.923110Z,81.0,PM1/sensor/steinel_voc/state
2025-11-08T16:50:34.923154Z,237.92,PM1/sensor/steinel_lux/state
2025-11-08T16:50:36.217891Z,156.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:36.923433Z,162.0,PM1/sensor/ee_lux/state
2025-11-08T16:50:38.671702Z,6141.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:50:44.663919Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:50:44.766419Z,9.66,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:44.766463Z,36.08,PM1/sensor/steinel_hih/state
2025-11-08T16:50:44.867824Z,100793.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:50:44.994213Z,78.0,PM1/sensor/steinel_voc/state
2025-11-08T16:50:51.855889Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:50:54.557583Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:50:54.657070Z,9.75,PM1/sensor/steinel_dptmp/state
2025-11-08T16:50:54.657098Z,36.3,PM1/sensor/steinel_hih/state
2025-11-08T16:50:54.874708Z,79.0,PM1/sensor/steinel_voc/state
2025-11-08T16:50:54.874788Z,234.88,PM1/sensor/steinel_lux/state
2025-11-08T16:50:56.339029Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:01.673814Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:04.629265Z,25.82,PM1/sensor/steinel_tmp/state
2025-11-08T16:51:04.629284Z,9.73,PM1/sensor/steinel_dptmp/state
2025-11-08T16:51:04.956859Z,233.92,PM1/sensor/steinel_lux/state
2025-11-08T16:51:13.981432Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:20.966697Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:24.557987Z,25.86,PM1/sensor/steinel_tmp/state
2025-11-08T16:51:24.665838Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:51:24.789222Z,100792.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:51:24.895547Z,77.0,PM1/sensor/steinel_voc/state
2025-11-08T16:51:24.895621Z,230.88,PM1/sensor/steinel_lux/state
2025-11-08T16:51:29.580922Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:31.285863Z,150.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:34.089097Z,30.92,PM1/sensor/ee_hih/state
2025-11-08T16:51:34.604172Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:51:34.706264Z,99989.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:51:34.812506Z,100793.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:51:34.913932Z,226.88,PM1/sensor/steinel_lux/state
2025-11-08T16:51:35.774854Z,156.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:38.824106Z,6143.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:51:44.602342Z,250.88,PM1/sensor/steinel_lux/state
2025-11-08T16:51:50.699310Z,160.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:53.580665Z,154.96,PM1/sensor/ee_lux/state
2025-11-08T16:51:54.597963Z,234.88,PM1/sensor/steinel_lux/state
2025-11-08T16:51:54.598015Z,25.86,PM1/sensor/steinel_tmp/state
2025-11-08T16:51:54.695299Z,9.81,PM1/sensor/steinel_dptmp/state
2025-11-08T16:51:54.695351Z,36.4,PM1/sensor/steinel_hih/state
2025-11-08T16:51:54.941020Z,75.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:04.641059Z,9.72,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:04.750447Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:52:07.214080Z,148.96,PM1/sensor/ee_lux/state
2025-11-08T16:52:10.498862Z,154.96,PM1/sensor/ee_lux/state
2025-11-08T16:52:14.596249Z,233.92,PM1/sensor/steinel_lux/state
2025-11-08T16:52:14.596292Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:52:14.699232Z,9.71,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:14.699262Z,99990.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:52:14.801391Z,100795.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:52:14.904443Z,73.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:24.610640Z,25.86,PM1/sensor/steinel_tmp/state
2025-11-08T16:52:24.610656Z,9.72,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:24.709391Z,99989.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:52:24.815115Z,100793.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:52:24.815387Z,75.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:25.467949Z,158.0,PM1/sensor/ee_lux/state
2025-11-08T16:52:33.984171Z,30.7,PM1/sensor/ee_hih/state
2025-11-08T16:52:34.583090Z,9.68,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:34.686274Z,36.08,PM1/sensor/steinel_hih/state
2025-11-08T16:52:34.787504Z,99990.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:52:34.787598Z,100794.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:52:34.889577Z,73.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:34.889605Z,237.92,PM1/sensor/steinel_lux/state
2025-11-08T16:52:37.980735Z,152.0,PM1/sensor/ee_lux/state
2025-11-08T16:52:38.895892Z,6144.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:52:41.013555Z,146.0,PM1/sensor/ee_lux/state
2025-11-08T16:52:44.573690Z,233.92,PM1/sensor/steinel_lux/state
2025-11-08T16:52:44.673970Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:52:44.674051Z,9.71,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:44.674120Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:52:44.898428Z,71.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:51.456094Z,140.0,PM1/sensor/ee_lux/state
2025-11-08T16:52:54.510118Z,214.88,PM1/sensor/steinel_lux/state
2025-11-08T16:52:54.612792Z,9.76,PM1/sensor/steinel_dptmp/state
2025-11-08T16:52:54.717455Z,36.3,PM1/sensor/steinel_hih/state
2025-11-08T16:52:54.717490Z,99991.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:52:54.717504Z,100795.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:52:54.817408Z,73.0,PM1/sensor/steinel_voc/state
2025-11-08T16:52:59.474360Z,146.0,PM1/sensor/ee_lux/state
2025-11-08T16:52:59.989146Z,152.96,PM1/sensor/ee_lux/state
2025-11-08T16:53:01.026240Z,158.96,PM1/sensor/ee_lux/state
2025-11-08T16:53:04.511805Z,25.86,PM1/sensor/steinel_tmp/state
2025-11-08T16:53:04.614651Z,9.72,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:04.614752Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:53:04.817728Z,250.88,PM1/sensor/steinel_lux/state
2025-11-08T16:53:14.530331Z,234.88,PM1/sensor/steinel_lux/state
2025-11-08T16:53:14.530372Z,25.84,PM1/sensor/steinel_tmp/state
2025-11-08T16:53:14.631730Z,9.67,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:14.631841Z,36.08,PM1/sensor/steinel_hih/state
2025-11-08T16:53:14.829100Z,71.0,PM1/sensor/steinel_voc/state
2025-11-08T16:53:16.017405Z,164.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:24.490157Z,9.66,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:24.695469Z,100796.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:53:24.695560Z,69.0,PM1/sensor/steinel_voc/state
2025-11-08T16:53:24.815456Z,249.92,PM1/sensor/steinel_lux/state
2025-11-08T16:53:30.990341Z,162.96,PM1/sensor/ee_lux/state
2025-11-08T16:53:33.884145Z,30.76,PM1/sensor/ee_hih/state
2025-11-08T16:53:34.511410Z,25.86,PM1/sensor/steinel_tmp/state
2025-11-08T16:53:34.511449Z,9.72,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:34.614556Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:53:34.720995Z,100795.9,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:53:34.835440Z,71.0,PM1/sensor/steinel_voc/state
2025-11-08T16:53:34.835544Z,234.88,PM1/sensor/steinel_lux/state
2025-11-08T16:53:38.974272Z,6145.0,PM1/sensor/ee_sviesos_spalvos_temperatura/state
2025-11-08T16:53:44.630564Z,9.68,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:44.630603Z,36.08,PM1/sensor/steinel_hih/state
2025-11-08T16:53:44.744395Z,99992.0,PM1/sensor/steinel_abs_air_pressure/state
2025-11-08T16:53:44.744429Z,100797.0,PM1/sensor/steinel_rel_air_pressure/state
2025-11-08T16:53:44.846435Z,69.0,PM1/sensor/steinel_voc/state
2025-11-08T16:53:45.967537Z,160.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:47.054933Z,154.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:48.566777Z,148.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:50.075634Z,142.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:54.486193Z,220.0,PM1/sensor/steinel_lux/state
2025-11-08T16:53:54.587244Z,9.72,PM1/sensor/steinel_dptmp/state
2025-11-08T16:53:54.587264Z,36.2,PM1/sensor/steinel_hih/state
2025-11-08T16:53:54.697675Z,148.0,PM1/sensor/ee_lux/state
2025-11-08T16:53:54.826961Z,68.0,PM1/sensor/steinel_voc/state
2025-11-08T16:53:58.663117Z,154.0,PM1/sensor/ee_lux/state
2025-11-08T16:54:04.549339Z,236.0,PM1/sensor/steinel_lux/state
2025-11-08T16:54:04.756016Z,70.0,PM1/sensor/steinel_voc/state
2025-11-08T16:54:08.941968Z,148.0,PM1/sensor/ee_lux/state
2025-11-08T16:54:10.586067Z,154.0,PM1/sensor/ee_lux/state
